"committee_id",ribbon,"candidate_id",count,total,outer,inner,"inner_color","inner_img","inner_link",office,"office_full","outer_link",party,"party_full","party_full_orig","party_orig","ribbon_color",state,"state_full"
C00053553,opposing,H8CA39174,"521.72","11147211.14","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","CISNEROS, GILBERT","#1576b6","H8CA39174.jpg","https://www.fec.gov/data/candidate/H8CA39174/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",CA,California
C00053553,opposing,H8CA45130,"521.71","5868497.53","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","PORTER, KATHERINE","#1576b6","H8CA45130.jpg","https://www.fec.gov/data/candidate/H8CA45130/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",CA,California
C00053553,opposing,H8CA48035,"521.72","7368715.01","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","ROUDA, HARLEY E JR","#1576b6","H8CA48035.jpg","https://www.fec.gov/data/candidate/H8CA48035/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",CA,California
C00053553,opposing,H8GA06195,"61097.63","31552052.24","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","OSSOFF, T. JONATHAN","#1576b6","H8GA06195.jpg","https://www.fec.gov/data/candidate/H8GA06195/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",GA,Georgia
C00053553,opposing,H8MT00077,"271621.71","6710492.54","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","QUIST, ROBERT E.","#1576b6","H8MT00077.jpg","https://www.fec.gov/data/candidate/H8MT00077/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",MT,Montana
C00053553,opposing,H8NC13067,"575.59","3590096.2","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","MANNING, KATHY","#1576b6","H8NC13067.jpg","https://www.fec.gov/data/candidate/H8NC13067/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",NC,"North Carolina"
C00053553,opposing,H8OH01118,"575.59","3488392.18","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","PUREVAL, AFTAB","#1576b6","H8OH01118.jpg","https://www.fec.gov/data/candidate/H8OH01118/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",OH,Ohio
C00053553,opposing,H8OH12297,"575.6","7567424.79","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","O'CONNOR, DANIEL JAY","#1576b6","H8OH12297.jpg","https://www.fec.gov/data/candidate/H8OH12297/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",OH,Ohio
C00053553,opposing,S0WV00090,"2240.0","8105199.71","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","MANCHIN III, JOE","#1576b6","S0WV00090.jpg","https://www.fec.gov/data/candidate/S0WV00090/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",WV,"West Virginia"
C00053553,opposing,S2IN00091,"3471.25","13433431.41","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","DONNELLY, JOSEPH S","#1576b6","S2IN00091.jpg","https://www.fec.gov/data/candidate/S2IN00091/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",IN,Indiana
C00053553,opposing,S6MT00162,"2928.2","16942925.27","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","TESTER, JON","#1576b6","S6MT00162.jpg","https://www.fec.gov/data/candidate/S6MT00162/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",MT,Montana
C00053553,opposing,S6OH00163,"1318.42","21831966.77","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","BROWN, SHERROD","#1576b6","S6OH00163.jpg","https://www.fec.gov/data/candidate/S6OH00163/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",OH,Ohio
C00053553,opposing,S8NV00156,"2273.27","21571221.76","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","ROSEN, JACKY","#1576b6","S8NV00156.jpg","https://www.fec.gov/data/candidate/S8NV00156/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",NV,Nevada
C00053553,supporting,H4CA25123,"521.72","2352683.2","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","KNIGHT, STEVE","#d8241e","H4CA25123.jpg","https://www.fec.gov/data/candidate/H4CA25123/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",CA,California
C00053553,supporting,H4CA45097,"521.71","4454173.06","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","WALTERS, MIMI","#d8241e","H4CA45097.jpg","https://www.fec.gov/data/candidate/H4CA45097/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",CA,California
C00053553,supporting,H6NC13129,"575.6","2095216.04","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","BUDD, THEODORE P.","#d8241e","H6NC13129.jpg","https://www.fec.gov/data/candidate/H6NC13129/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",NC,"North Carolina"
C00053553,supporting,H8AZ08158,"557.32","1906381.58","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","LESKO, DEBBIE","#d8241e","H8AZ08158.jpg","https://www.fec.gov/data/candidate/H8AZ08158/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",AZ,Arizona
C00053553,supporting,H8CA39240,"521.72","2548103.33","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","KIM, YOUNG","#d8241e","H8CA39240.jpg","https://www.fec.gov/data/candidate/H8CA39240/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",CA,California
C00053553,supporting,H8CA42061,"521.72","2426709.59","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","ROHRABACHER, DANA","#d8241e","H8CA42061.jpg","https://www.fec.gov/data/candidate/H8CA42061/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",CA,California
C00053553,supporting,H8GA06286,"16125.77","8466377.42","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","HANDEL, KAREN CHRISTINE","#d8241e","H8GA06286.jpg","https://www.fec.gov/data/candidate/H8GA06286/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",GA,Georgia
C00053553,supporting,H8MT01182,"54947.14","9426247.52","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","GIANFORTE, GREG","#d8241e","H8MT01182.jpg","https://www.fec.gov/data/candidate/H8MT01182/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MT,Montana
C00053553,supporting,H8NC09131,"1151.19","1845135.91","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","HARRIS, MARK","#d8241e","H8NC09131.jpg","https://www.fec.gov/data/candidate/H8NC09131/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",NC,"North Carolina"
C00053553,supporting,H8OH01043,"575.6","1578379.14","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","CHABOT, STEVE","#d8241e","H8OH01043.jpg","https://www.fec.gov/data/candidate/H8OH01043/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",OH,Ohio
C00053553,supporting,H8OH12180,"575.6","2312129.96","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","BALDERSON, TROY","#d8241e","H8OH12180.jpg","https://www.fec.gov/data/candidate/H8OH12180/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",OH,Ohio
C00053553,supporting,H8PA18231,"15910.52","2013476.24","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","SACCONE, RICK","#d8241e","H8PA18231.jpg","https://www.fec.gov/data/candidate/H8PA18231/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",PA,Pennsylvania
C00053553,supporting,S2NV00183,"9934.65","11896633.27","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","HELLER, DEAN","#d8241e","S2NV00183.jpg","https://www.fec.gov/data/candidate/S2NV00183/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",NV,Nevada
C00053553,supporting,S8IN00171,"16863.78","16964706.15","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","BRAUN, MIKE","#d8241e","S8IN00171.jpg","https://www.fec.gov/data/candidate/S8IN00171/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",IN,Indiana
C00053553,supporting,S8MO00160,"216.95","10221143.05","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","HAWLEY, JOSHUA DAVID","#d8241e","S8MO00160.jpg","https://www.fec.gov/data/candidate/S8MO00160/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MO,Missouri
C00053553,supporting,S8MT00234,"10799.35","5034075.45","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","ROSENDALE, MATT","#d8241e","S8MT00234.jpg","https://www.fec.gov/data/candidate/S8MT00234/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MT,Montana
C00053553,supporting,S8OH00102,"1318.47","7824910.38","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","RENACCI, JAMES B.","#d8241e","S8OH00102.jpg","https://www.fec.gov/data/candidate/S8OH00102/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",OH,Ohio
C00053553,supporting,S8WI00224,"3468.05","5327268.11","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","VUKMIR, LEAH","#d8241e","S8WI00224.jpg","https://www.fec.gov/data/candidate/S8WI00224/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",WI,Wisconsin
C00053553,supporting,S8WV00143,"13516.37","5401020.15","NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND","MORRISEY, PATRICK MR","#d8241e","S8WV00143.jpg","https://www.fec.gov/data/candidate/S8WV00143/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00053553/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",WV,"West Virginia"
C00074450,supporting,S8WI00224,"29000.0","5327268.11","REPUBLICAN PARTY OF WISCONSIN","VUKMIR, LEAH","#d8241e","S8WI00224.jpg","https://www.fec.gov/data/candidate/S8WI00224/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00074450/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",WI,Wisconsin
C00075820,opposing,H2PA17079,"10000.0","2280641.19",NRCC,"CARTWRIGHT, MATT","#1576b6","H2PA17079.jpg","https://www.fec.gov/data/candidate/H2PA17079/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",PA,Pennsylvania
C00075820,opposing,H8AZ08083,"133103.0","4113664.36",NRCC,"TIPIRNENI, HIRAL","#1576b6","H8AZ08083.jpg","https://www.fec.gov/data/candidate/H8AZ08083/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",AZ,Arizona
C00075820,opposing,H8FL26039,"10000.0","3767708.38",NRCC,"MUCARSEL-POWELL, DEBBIE","#1576b6","H8FL26039.jpg","https://www.fec.gov/data/candidate/H8FL26039/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",FL,Florida
C00075820,opposing,H8GA06195,"6010524.50","31552052.24",NRCC,"OSSOFF, T. JONATHAN","#1576b6","H8GA06195.jpg","https://www.fec.gov/data/candidate/H8GA06195/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",GA,Georgia
C00075820,opposing,H8KS04120,"21000.0","1393994.39",NRCC,"THOMPSON, JAMES A MR.","#1576b6","H8KS04120.jpg","https://www.fec.gov/data/candidate/H8KS04120/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",KS,Kansas
C00075820,opposing,H8MN03143,"10000.0","5276215.54",NRCC,"PHILLIPS, DEAN",grey,"H8MN03143.jpg","https://www.fec.gov/data/candidate/H8MN03143/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",OTHERS,Others,"Democratic-Farmer-Labor",DFL,"#d9d9d9",MN,Minnesota
C00075820,opposing,H8MT00077,"1812602.75","6710492.54",NRCC,"QUIST, ROBERT E.","#1576b6","H8MT00077.jpg","https://www.fec.gov/data/candidate/H8MT00077/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",MT,Montana
C00075820,opposing,H8NY19181,"10000.0","7926995.02",NRCC,"DELGADO, ANTONIO","#1576b6","H8NY19181.jpg","https://www.fec.gov/data/candidate/H8NY19181/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",NY,"New York"
C00075820,opposing,H8NY22151,"301528.18","3832016.73",NRCC,"BRINDISI, ANTHONY","#1576b6","H8NY22151.jpg","https://www.fec.gov/data/candidate/H8NY22151/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",NY,"New York"
C00075820,opposing,H8OH12297,"1309432.6","7567424.79",NRCC,"O'CONNOR, DANIEL JAY","#1576b6","H8OH12297.jpg","https://www.fec.gov/data/candidate/H8OH12297/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",OH,Ohio
C00075820,opposing,H8PA08174,"10000.0","13930718.56",NRCC,"WALLACE, HENRY SCOTT","#1576b6","H8PA08174.jpg","https://www.fec.gov/data/candidate/H8PA08174/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",PA,Pennsylvania
C00075820,opposing,H8PA18181,"2158472.70","8888155.13",NRCC,"LAMB, CONOR","#1576b6","H8PA18181.jpg","https://www.fec.gov/data/candidate/H8PA18181/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",PA,Pennsylvania
C00075820,opposing,H8TX23121,"10000.0","5470259.54",NRCC,"JONES, GINA ORTIZ","#1576b6","H8TX23121.jpg","https://www.fec.gov/data/candidate/H8TX23121/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",TX,Texas
C00075820,opposing,H8VA10106,"10000.0","5415460.12",NRCC,"WEXTON, JENNIFER","#1576b6","H8VA10106.jpg","https://www.fec.gov/data/candidate/H8VA10106/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",VA,Virginia
C00075820,supporting,H8GA06286,"729428.35","8466377.42",NRCC,"HANDEL, KAREN CHRISTINE","#d8241e","H8GA06286.jpg","https://www.fec.gov/data/candidate/H8GA06286/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",GA,Georgia
C00075820,supporting,H8OH12180,"7005.6","2312129.96",NRCC,"BALDERSON, TROY","#d8241e","H8OH12180.jpg","https://www.fec.gov/data/candidate/H8OH12180/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",OH,Ohio
C00075820,supporting,H8PA18231,"1393776.55","2013476.24",NRCC,"SACCONE, RICK","#d8241e","H8PA18231.jpg","https://www.fec.gov/data/candidate/H8PA18231/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00075820/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",PA,Pennsylvania
C00099259,opposing,S8FL00166,"1180.52","26594280.91","REPUBLICAN PARTY OF FLORIDA","NELSON, BILL","#1576b6","S8FL00166.jpg","https://www.fec.gov/data/candidate/S8FL00166/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00099259/?cycle=2018",DEM,"Democratic Party","Democratic Party",DEM,"#d9d9d9",FL,Florida
C00101212,supporting,S8MI00372,"5892.30","9838137.84","RIGHT TO LIFE OF MICHIGAN POLITICAL ACTION COMMITTEE","JAMES, JOHN","#d8241e","S8MI00372.jpg","https://www.fec.gov/data/candidate/S8MI00372/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00101212/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MI,Michigan
C00106146,supporting,H6IL06117,"266111.65","6437506.64","AMERICAN HOSPITAL ASSOCIATION PAC","ROSKAM, PETER","#d8241e","H6IL06117.jpg","https://www.fec.gov/data/candidate/H6IL06117/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00106146/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",IL,Illinois
C00122101,supporting,H8MT01182,"40000.0","9426247.52","SAFARI CLUB INTERNATIONAL PAC (SCI-PAC)","GIANFORTE, GREG","#d8241e","H8MT01182.jpg","https://www.fec.gov/data/candidate/H8MT01182/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00122101/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MT,Montana
C00129171,supporting,H0MN01045,"810.04","1383611.38","MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC","HAGEDORN, JAMES","#d8241e","H0MN01045.jpg","https://www.fec.gov/data/candidate/H0MN01045/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00129171/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MN,Minnesota
C00129171,supporting,H4MN06087,"810.04","2123378.08","MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC","EMMER, THOMAS EARL JR.","#d8241e","H4MN06087.jpg","https://www.fec.gov/data/candidate/H4MN06087/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00129171/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MN,Minnesota
C00129171,supporting,H6MN02149,"810.03","2626845.7","MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC","LEWIS, JASON MARK MR.","#d8241e","H6MN02149.jpg","https://www.fec.gov/data/candidate/H6MN02149/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00129171/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MN,Minnesota
C00129171,supporting,H8MN03077,"810.03","5403207.09","MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC","PAULSEN, ERIK MR.","#d8241e","H8MN03077.jpg","https://www.fec.gov/data/candidate/H8MN03077/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00129171/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MN,Minnesota
C00129171,supporting,H8MN08043,"349.48","1587438.67","MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC","STAUBER, PETE","#d8241e","H8MN08043.jpg","https://www.fec.gov/data/candidate/H8MN08043/?cycle=2018",H,House,"https://www.fec.gov/data/committee/C00129171/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MN,Minnesota
C00129171,supporting,S8MN00552,"1310.53","210846.12","MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC","NEWBERGER, JAMES WALLACE","#d8241e","S8MN00552.jpg","https://www.fec.gov/data/candidate/S8MN00552/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00129171/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MN,Minnesota
C00129171,supporting,S8MN00586,"3037.64","4049032.91","MINNESOTA CITIZENS CONCERNED FOR LIFE, INC. FEDERAL PAC","HOUSLEY, KARIN","#d8241e","S8MN00586.jpg","https://www.fec.gov/data/candidate/S8MN00586/?cycle=2018",S,Senate,"https://www.fec.gov/data/committee/C00129171/?cycle=2018",REP,"Republican Party","Republican Party",REP,"#24a222",MN,Minnesota
